codigo,municipio,uf,ufTabela,populacao
4301925,Barra do Rio Azul,Rio Grande do Sul,riograndedosul,1690
2903102,Barra do Rocha,Bahia,bahia,5714
3505401,Barra do Turvo,São Paulo,saopaulo,7659
2800605,Barra dos Coqueiros,Sergipe,sergipe,30407
4301958,Barra Funda,Rio Grande do Sul,riograndedosul,2539
3105707,Barra Longa,Minas Gerais,minasgerais,5131
3300407,Barra Mansa,Rio de Janeiro,riodejaneiro,184412
4202107,Barra Velha,Santa Catarina,santacatarina,29168
4102604,Barracão,Paraná,parana,10275
4301800,Barracão,Rio Grande do Sul,riograndedosul,5275
2201200,Barras,Piauí,piaui,47066
2301950,Barreira,Ceará,ceara,22425
2903201,Barreiras,Bahia,bahia,155439
2201309,Barreiras do Piauí,Piauí,piaui,3348
1300508,Barreirinha,Amazonas,amazonas,32041
2101707,Barreirinhas,Maranhão,maranhao,62528
2601409,Barreiros,Pernambuco,pernambuco,42659
3505500,Barretos,São Paulo,saopaulo,122098
3505609,Barrinha,São Paulo,saopaulo,32812
2302008,Barro,Ceará,ceara,22680
2903235,Barro Alto,Bahia,bahia,14931
5203203,Barro Alto,Goiás,goiais,11167
2201408,Barro Duro,Piauí,piaui,7032
2903300,Barro Preto,Bahia,bahia,5591
2903276,Barrocas,Bahia,bahia,15978
1703107,Barrolândia,Tocantins,tocantins,5632
2302057,Barroquinha,Ceará,ceara,15017
4302006,Barros Cassal,Rio Grande do Sul,riograndedosul,11199
3105905,Barroso,Minas Gerais,minasgerais,20810
3505708,Barueri,São Paulo,saopaulo,274182
3505807,Bastos,São Paulo,saopaulo,20953
5001904,Bataguassu,Mato Grosso do Sul,matogrossodosul,23024
2201507,Batalha,Piauí,piaui,26857
2700706,Batalha,Alagoas,alagoas,18232
3505906,Batatais,São Paulo,saopaulo,62508
5002001,Batayporã,Mato Grosso do Sul,matogrossodosul,11329
2302107,Baturité,Ceará,ceara,35750
3506003,Bauru,São Paulo,saopaulo,376818
2501807,Bayeux,Paraíba,paraiba,96880
3506102,Bebedouro,São Paulo,saopaulo,77496
2302206,Beberibe,Ceará,ceara,53573
2302305,Bela Cruz,Ceará,ceara,32591
5002100,Bela Vista,Mato Grosso do Sul,matogrossodosul,24629
4102752,Bela Vista da Caroba,Paraná,parana,3511
5203302,Bela Vista de Goiás,Goiás,goiais,29975
3106002,Bela Vista de Minas,Minas Gerais,minasgerais,10255
2101772,Bela Vista do Maranhão,Maranhão,maranhao,11209
4102802,Bela Vista do Paraíso,Paraná,parana,15397
2201556,Bela Vista do Piauí,Piauí,piaui,4015
4202131,Bela Vista do Toldo,Santa Catarina,santacatarina,6337
2101731,Belágua,Maranhão,maranhao,7469
1501402,Belém,Pará,para,1492745
2501906,Belém,Paraíba,paraiba,17676
2700805,Belém,Alagoas,alagoas,4344
2601508,Belém de Maria,Pernambuco,pernambuco,12073
2502003,Belém do Brejo do Cruz,Paraíba,paraiba,7342
2201572,Belém do Piauí,Piauí,piaui,3566
2601607,Belém do São Francisco,Pernambuco,pernambuco,20729
3300456,Belford Roxo,Rio de Janeiro,riodejaneiro,510906
3106101,Belmiro Braga,Minas Gerais,minasgerais,3429
2903409,Belmonte,Bahia,bahia,23328
4202156,Belmonte,Santa Catarina,santacatarina,2706
2903508,Belo Campo,Bahia,bahia,17211
3106200,Belo Horizonte,Minas Gerais,minasgerais,2512070
2601706,Belo Jardim,Pernambuco,pernambuco,76439
2700904,Belo Monte,Alagoas,alagoas,6704
3106309,Belo Oriente,Minas Gerais,minasgerais,26700
3106408,Belo Vale,Minas Gerais,minasgerais,7715
1501451,Belterra,Pará,para,17732
2201606,Beneditinos,Piauí,piaui,10467
2101806,Benedito Leite,Maranhão,maranhao,5632
4202206,Benedito Novo,Santa Catarina,santacatarina,11652
1501501,Benevides,Pará,para,62737
1300607,Benjamin Constant,Amazonas,amazonas,42984
4302055,Benjamin Constant do Sul,Rio Grande do Sul,riograndedosul,1994
3506201,Bento de Abreu,São Paulo,saopaulo,2980
2401602,Bento Fernandes,Rio Grande do Norte,riograndedonorte,5497
4302105,Bento Gonçalves,Rio Grande do Sul,riograndedosul,120454
2101905,Bequimão,Maranhão,maranhao,21280
3106507,Berilo,Minas Gerais,minasgerais,11932
3106655,Berizal,Minas Gerais,minasgerais,4735
2502052,Bernardino Batista,Paraíba,paraiba,3501
3506300,Bernardino de Campos,São Paulo,saopaulo,11148
2101939,Bernardo do Mearim,Maranhão,maranhao,6043
1703206,Bernardo Sayão,Tocantins,tocantins,4459
3506359,Bertioga,São Paulo,saopaulo,63249
2201705,Bertolínia,Piauí,piaui,5501
3106606,Bertópolis,Minas Gerais,minasgerais,4604
1300631,Beruri,Amazonas,amazonas,19679
2601805,Betânia,Pernambuco,pernambuco,12719
2201739,Betânia do Piauí,Piauí,piaui,6205
3106705,Betim,Minas Gerais,minasgerais,439340
2601904,Bezerros,Pernambuco,pernambuco,60798
3106804,Bias Fortes,Minas Gerais,minasgerais,3379
3106903,Bicas,Minas Gerais,minasgerais,14494
4202305,Biguaçu,Santa Catarina,santacatarina,68481
3506409,Bilac,São Paulo,saopaulo,8034
3107000,Biquinhas,Minas Gerais,minasgerais,2515
3506508,Birigui,São Paulo,saopaulo,123638
3506607,Biritiba Mirim,São Paulo,saopaulo,32598
2903607,Biritinga,Bahia,bahia,15979
4102901,Bituruna,Paraná,parana,16389
4202404,Blumenau,Santa Catarina,santacatarina,357199
3107109,Boa Esperança,Minas Gerais,minasgerais,40127
3201001,Boa Esperança,Espírito Santo,espiritosanto,15037
4103008,Boa Esperança,Paraná,parana,4105
4103024,Boa Esperança do Iguaçu,Paraná,parana,2503
3506706,Boa Esperança do Sul,São Paulo,saopaulo,14923
2201770,Boa Hora,Piauí,piaui,6781
2903706,Boa Nova,Bahia,bahia,12633
2405306,Boa Saúde,Rio Grande do Norte,riograndedonorte,10181
2502102,Boa Ventura,Paraíba,paraiba,5366
4103040,Boa Ventura de São Roque,Paraná,parana,6387
2302404,Boa Viagem,Ceará,ceara,54470
1400100,Boa Vista,Roraima,roraima,399213
2502151,Boa Vista,Paraíba,paraiba,7051
4103057,Boa Vista da Aparecida,Paraná,parana,7591
4302154,Boa Vista das Missões,Rio Grande do Sul,riograndedosul,2098
4302204,Boa Vista do Buricá,Rio Grande do Sul,riograndedosul,6712
4302220,Boa Vista do Cadeado,Rio Grande do Sul,riograndedosul,2470
2101970,Boa Vista do Gurupi,Maranhão,maranhao,9287
4302238,Boa Vista do Incra,Rio Grande do Sul,riograndedosul,2603
1300680,Boa Vista do Ramos,Amazonas,amazonas,19207
4302253,Boa Vista do Sul,Rio Grande do Sul,riograndedosul,2783
2903805,Boa Vista do Tupim,Bahia,bahia,18576
2701001,Boca da Mata,Alagoas,alagoas,27281
1300706,Boca do Acre,Amazonas,amazonas,34308
3506805,Bocaina,São Paulo,saopaulo,12329
2201804,Bocaina,Piauí,piaui,4500
3107208,Bocaina de Minas,Minas Gerais,minasgerais,5090
4202438,Bocaina do Sul,Santa Catarina,santacatarina,3474
3107307,Bocaiuva,Minas Gerais,minasgerais,49979
4103107,Bocaiuva do Sul,Paraná,parana,12944
2401651,Bodó,Rio Grande do Norte,riograndedonorte,2223
2602001,Bodocó,Pernambuco,pernambuco,38146
5002159,Bodoquena,Mato Grosso do Sul,matogrossodosul,7875
3506904,Bofete,São Paulo,saopaulo,11730
3507001,Boituva,São Paulo,saopaulo,60997
2602100,Bom Conselho,Pernambuco,pernambuco,48554
3107406,Bom Despacho,Minas Gerais,minasgerais,50605
2102002,Bom Jardim,Maranhão,maranhao,41630
2602209,Bom Jardim,Pernambuco,pernambuco,39184
3300506,Bom Jardim,Rio de Janeiro,riodejaneiro,27446
4202503,Bom Jardim da Serra,Santa Catarina,santacatarina,4743
5203401,Bom Jardim de Goiás,Goiás,goiais,8841
3107505,Bom Jardim de Minas,Minas Gerais,minasgerais,6474
2201903,Bom Jesus,Piauí,piaui,25179
4302303,Bom Jesus,Rio Grande do Sul,riograndedosul,11349
2401701,Bom Jesus,Rio Grande do Norte,riograndedonorte,10210
4202537,Bom Jesus,Santa Catarina,santacatarina,3010
2502201,Bom Jesus,Paraíba,paraiba,2561
2903904,Bom Jesus da Lapa,Bahia,bahia,69148
3107604,Bom Jesus da Penha,Minas Gerais,minasgerais,4217
2903953,Bom Jesus da Serra,Bahia,bahia,9880
2102036,Bom Jesus das Selvas,Maranhão,maranhao,34028
5203500,Bom Jesus de Goiás,Goiás,goiais,25216
3107703,Bom Jesus do Amparo,Minas Gerais,minasgerais,6083
5101852,Bom Jesus do Araguaia,Mato Grosso,matogrosso,6580
3107802,Bom Jesus do Galho,Minas Gerais,minasgerais,14935
3300605,Bom Jesus do Itabapoana,Rio de Janeiro,riodejaneiro,37096
3201100,Bom Jesus do Norte,Espírito Santo,espiritosanto,9936
4202578,Bom Jesus do Oeste,Santa Catarina,santacatarina,2142
4103156,Bom Jesus do Sul,Paraná,parana,3541
1501576,Bom Jesus do Tocantins,Pará,para,16981
1703305,Bom Jesus do Tocantins,Tocantins,tocantins,4894
3507100,Bom Jesus dos Perdões,São Paulo,saopaulo,25448
2102077,Bom Lugar,Maranhão,maranhao,16294
4302352,Bom Princípio,Rio Grande do Sul,riograndedosul,14055
2201919,Bom Princípio do Piauí,Piauí,piaui,5630
4302378,Bom Progresso,Rio Grande do Sul,riograndedosul,1942
3107901,Bom Repouso,Minas Gerais,minasgerais,10547
4202602,Bom Retiro,Santa Catarina,santacatarina,9966
4302402,Bom Retiro do Sul,Rio Grande do Sul,riograndedosul,12328
3108008,Bom Sucesso,Minas Gerais,minasgerais,17603
4103206,Bom Sucesso,Paraná,parana,7032
2502300,Bom Sucesso,Paraíba,paraiba,4975
3507159,Bom Sucesso de Itararé,São Paulo,saopaulo,3954
4103222,Bom Sucesso do Sul,Paraná,parana,3264
4202453,Bombinhas,Santa Catarina,santacatarina,19769
1400159,Bonfim,Roraima,roraima,12409
3108107,Bonfim,Minas Gerais,minasgerais,6868
2201929,Bonfim do Piauí,Piauí,piaui,5670
5203559,Bonfinópolis,Goiás,goiais,9706
3108206,Bonfinópolis de Minas,Minas Gerais,minasgerais,5493
2904001,Boninal,Bahia,bahia,14368
2602308,Bonito,Pernambuco,pernambuco,38134
5002209,Bonito,Mato Grosso do Sul,matogrossodosul,21976
2904050,Bonito,Bahia,bahia,16764
1501600,Bonito,Pará,para,16286
3108255,Bonito de Minas,Minas Gerais,minasgerais,11230
2502409,Bonito de Santa Fé,Paraíba,paraiba,11917
5203575,Bonópolis,Goiás,goiais,4405
2502508,Boqueirão,Paraíba,paraiba,17804
4302451,Boqueirão do Leão,Rio Grande do Sul,riograndedosul,7714
2201945,Boqueirão do Piauí,Piauí,piaui,6407
2800670,Boquim,Sergipe,sergipe,26816
2904100,Boquira,Bahia,bahia,21508
3507209,Borá,São Paulo,saopaulo,837
3507308,Boraceia,São Paulo,saopaulo,4823
1300805,Borba,Amazonas,amazonas,41161
3507407,Borborema,São Paulo,saopaulo,16046
2502706,Borborema,Paraíba,paraiba,5263
3108305,Borda da Mata,Minas Gerais,minasgerais,19412
3507456,Borebi,São Paulo,saopaulo,2653
4103305,Borrazópolis,Paraná,parana,6592
4302501,Bossoroca,Rio Grande do Sul,riograndedosul,6279
3108404,Botelhos,Minas Gerais,minasgerais,14971
3507506,Botucatu,São Paulo,saopaulo,146497
3108503,Botumirim,Minas Gerais,minasgerais,6319
2904209,Botuporã,Bahia,bahia,10211
4202701,Botuverá,Santa Catarina,santacatarina,5246
4302584,Bozano,Rio Grande do Sul,riograndedosul,2123
4202800,Braço do Norte,Santa Catarina,santacatarina,33450
4202859,Braço do Trombudo,Santa Catarina,santacatarina,3743
4302600,Braga,Rio Grande do Sul,riograndedosul,3353
1501709,Bragança,Pará,para,127686
3507605,Bragança Paulista,São Paulo,saopaulo,168668
4103354,Braganey,Paraná,parana,5427
2701100,Branquinha,Alagoas,alagoas,10494
3108701,Brás Pires,Minas Gerais,minasgerais,4333
1501725,Brasil Novo,Pará,para,15086
5002308,Brasilândia,Mato Grosso do Sul,matogrossodosul,11872
3108552,Brasilândia de Minas,Minas Gerais,minasgerais,16538
4103370,Brasilândia do Sul,Paraná,parana,2651
1703602,Brasilândia do Tocantins,Tocantins,tocantins,2201
1200104,Brasiléia,Acre,acre,26278
2201960,Brasileira,Piauí,piaui,8329
5300108,Brasília,Distrito Federal,distritofederal,3015268
3108602,Brasília de Minas,Minas Gerais,minasgerais,32347
5101902,Brasnorte,Mato Grosso,matogrosso,19695
3507704,Braúna,São Paulo,saopaulo,5686
3108800,Braúnas,Minas Gerais,minasgerais,4801
5203609,Brazabrantes,Goiás,goiais,3703
3108909,Brazópolis,Minas Gerais,minasgerais,14459
2602407,Brejão,Pernambuco,pernambuco,8993
3201159,Brejetuba,Espírito Santo,espiritosanto,12404
2401800,Brejinho,Rio Grande do Norte,riograndedonorte,12699
2602506,Brejinho,Pernambuco,pernambuco,7487
1703701,Brejinho de Nazaré,Tocantins,tocantins,5497
2102101,Brejo,Maranhão,maranhao,36397
3507753,Brejo Alegre,São Paulo,saopaulo,2865
2602605,Brejo da Madre de Deus,Pernambuco,pernambuco,50742
2102150,Brejo de Areia,Maranhão,maranhao,9188
2502805,Brejo do Cruz,Paraíba,paraiba,14122
2201988,Brejo do Piauí,Piauí,piaui,3875
2502904,Brejo dos Santos,Paraíba,paraiba,6449
2800704,Brejo Grande,Sergipe,sergipe,8309
1501758,Brejo Grande do Araguaia,Pará,para,7380
2302503,Brejo Santo,Ceará,ceara,49477
2904308,Brejões,Bahia,bahia,14295
2904407,Brejolândia,Bahia,bahia,10557
1501782,Breu Branco,Pará,para,66046
1501808,Breves,Pará,para,102701
5203807,Britânia,Goiás,goiais,5779
4302659,Brochier,Rio Grande do Sul,riograndedosul,5074
3507803,Brodowski,São Paulo,saopaulo,24939
3507902,Brotas,São Paulo,saopaulo,24403
2904506,Brotas de Macaúbas,Bahia,bahia,10231
3109006,Brumadinho,Minas Gerais,minasgerais,40103
2904605,Brumado,Bahia,bahia,67195
4202875,Brunópolis,Santa Catarina,santacatarina,2420
4202909,Brusque,Santa Catarina,santacatarina,134723
3109105,Bueno Brandão,Minas Gerais,minasgerais,11001
3109204,Buenópolis,Minas Gerais,minasgerais,10365
2602704,Buenos Aires,Pernambuco,pernambuco,13155
2904704,Buerarema,Bahia,bahia,18349
3109253,Bugre,Minas Gerais,minasgerais,3982
2602803,Buíque,Pernambuco,pernambuco,58378
1200138,Bujari,Acre,acre,10266
1501907,Bujaru,Pará,para,29132
3508009,Buri,São Paulo,saopaulo,19878
3508108,Buritama,São Paulo,saopaulo,17144
2102200,Buriti,Maranhão,maranhao,28678
5203906,Buriti Alegre,Goiás,goiais,9459
2102309,Buriti Bravo,Maranhão,maranhao,23884
5203939,Buriti de Goiás,Goiás,goiais,2488
1703800,Buriti do Tocantins,Tocantins,tocantins,11348
2202000,Buriti dos Lopes,Piauí,piaui,19781
2202026,Buriti dos Montes,Piauí,piaui,8244
2102325,Buriticupu,Maranhão,maranhao,72358
5203962,Buritinópolis,Goiás,goiais,3292
2904753,Buritirama,Bahia,bahia,21174
2102358,Buritirana,Maranhão,maranhao,15430
1100452,Buritis,Rondônia,rondonia,39654
3109303,Buritis,Minas Gerais,minasgerais,24841
3508207,Buritizal,São Paulo,saopaulo,4481
3109402,Buritizeiro,Minas Gerais,minasgerais,28056
4302709,Butiá,Rio Grande do Sul,riograndedosul,20941
1300839,Caapiranga,Amazonas,amazonas,13081
2503001,Caaporã,Paraíba,paraiba,21828
5002407,Caarapó,Mato Grosso do Sul,matogrossodosul,30174
2904803,Caatiba,Bahia,bahia,6758
2503100,Cabaceiras,Paraíba,paraiba,5611
2904852,Cabaceiras do Paraguaçu,Bahia,bahia,18807
3109451,Cabeceira Grande,Minas Gerais,minasgerais,6949
5204003,Cabeceiras,Goiás,goiais,7993
2202059,Cabeceiras do Piauí,Piauí,piaui,10586
2503209,Cabedelo,Paraíba,paraiba,67736
1100031,Cabixi,Rondônia,rondonia,5312
2602902,Cabo de Santo Agostinho,Pernambuco,pernambuco,207048
3300704,Cabo Frio,Rio de Janeiro,riodejaneiro,219863
3109501,Cabo Verde,Minas Gerais,minasgerais,14075
3508306,Cabrália Paulista,São Paulo,saopaulo,4264
3508405,Cabreúva,São Paulo,saopaulo,49707
2603009,Cabrobó,Pernambuco,pernambuco,34221
4203006,Caçador,Santa Catarina,santacatarina,78595
3508504,Caçapava,São Paulo,saopaulo,94263
4302808,Caçapava do Sul,Rio Grande do Sul,riograndedosul,33624
1100601,Cacaulândia,Rondônia,rondonia,6230
4302907,Cacequi,Rio Grande do Sul,riograndedosul,12561
5102504,Cáceres,Mato Grosso,matogrosso,94376
2904902,Cachoeira,Bahia,bahia,33470
5204102,Cachoeira Alta,Goiás,goiais,12484
3109600,Cachoeira da Prata,Minas Gerais,minasgerais,3603
5204201,Cachoeira de Goiás,Goiás,goiais,1351
3109709,Cachoeira de Minas,Minas Gerais,minasgerais,11547
3102704,Cachoeira de Pajeú,Minas Gerais,minasgerais,9412
1502004,Cachoeira do Arari,Pará,para,23767
1501956,Cachoeira do Piriá,Pará,para,33900
4303004,Cachoeira do Sul,Rio Grande do Sul,riograndedosul,82201
2503308,Cachoeira dos Índios,Paraíba,paraiba,10244
5204250,Cachoeira Dourada,Goiás,goiais,8067
3109808,Cachoeira Dourada,Minas Gerais,minasgerais,2692
2102374,Cachoeira Grande,Maranhão,maranhao,9431
3508603,Cachoeira Paulista,São Paulo,saopaulo,33327
3300803,Cachoeiras de Macacu,Rio de Janeiro,riodejaneiro,58937
4303103,Cachoeirinha,Rio Grande do Sul,riograndedosul,130293
2603108,Cachoeirinha,Pernambuco,pernambuco,20380
1703826,Cachoeirinha,Tocantins,tocantins,2275
3201209,Cachoeiro de Itapemirim,Espírito Santo,espiritosanto,208972
2503407,Cacimba de Areia,Paraíba,paraiba,3682
2503506,Cacimba de Dentro,Paraíba,paraiba,17187
2503555,Cacimbas,Paraíba,paraiba,7173
2701209,Cacimbinhas,Alagoas,alagoas,10858
4303202,Cacique Doble,Rio Grande do Sul,riograndedosul,5065
1100049,Cacoal,Rondônia,rondonia,85359
3508702,Caconde,São Paulo,saopaulo,18985
5204300,Caçu,Goiás,goiais,16009
2905008,Caculé,Bahia,bahia,23170
2905107,Caém,Bahia,bahia,9213
3109907,Caetanópolis,Minas Gerais,minasgerais,11624
2905156,Caetanos,Bahia,bahia,15573
3110004,Caeté,Minas Gerais,minasgerais,44718
2603207,Caetés,Pernambuco,pernambuco,28739
2905206,Caetité,Bahia,bahia,50975
2905305,Cafarnaum,Bahia,bahia,18437
4103404,Cafeara,Paraná,parana,2934
4103453,Cafelândia,Paraná,parana,18120
3508801,Cafelândia,São Paulo,saopaulo,17767
4103479,Cafezal do Sul,Paraná,parana,4044
3508900,Caiabu,São Paulo,saopaulo,4191
3110103,Caiana,Minas Gerais,minasgerais,5496
5204409,Caiapônia,Goiás,goiais,18913
4303301,Caibaté,Rio Grande do Sul,riograndedosul,4846
4203105,Caibi,Santa Catarina,santacatarina,6148
2503605,Caiçara,Paraíba,paraiba,7201
4303400,Caiçara,Rio Grande do Sul,riograndedosul,4743
2401859,Caiçara do Norte,Rio Grande do Norte,riograndedonorte,6549
2401909,Caiçara do Rio do Vento,Rio Grande do Norte,riograndedonorte,3684
2402006,Caicó,Rio Grande do Norte,riograndedonorte,67952
3509007,Caieiras,São Paulo,saopaulo,101470
2905404,Cairu,Bahia,bahia,18176
3509106,Caiuá,São Paulo,saopaulo,5874
3509205,Cajamar,São Paulo,saopaulo,76801
2102408,Cajapió,Maranhão,maranhao,11177
2102507,Cajari,Maranhão,maranhao,19379
3509254,Cajati,São Paulo,saopaulo,28549
2503704,Cajazeiras,Paraíba,paraiba,61993
2202075,Cajazeiras do Piauí,Piauí,piaui,3559
2503753,Cajazeirinhas,Paraíba,paraiba,3193
3509304,Cajobi,São Paulo,saopaulo,10542
2701308,Cajueiro,Alagoas,alagoas,21264
2202083,Cajueiro da Praia,Piauí,piaui,7642
3110202,Cajuri,Minas Gerais,minasgerais,3987
3509403,Cajuru,São Paulo,saopaulo,26167
2603306,Calçado,Pernambuco,pernambuco,11053
1600204,Calçoene,Amapá,amapa,11117
3110301,Caldas,Minas Gerais,minasgerais,14480
2503803,Caldas Brandão,Paraíba,paraiba,6014
5204508,Caldas Novas,Goiás,goiais,91162
5204557,Caldazinha,Goiás,goiais,3804
2905503,Caldeirão Grande,Bahia,bahia,13327
2202091,Caldeirão Grande do Piauí,Piauí,piaui,5776
4103503,Califórnia,Paraná,parana,8570
4203154,Calmon,Santa Catarina,santacatarina,3346
2603405,Calumbi,Pernambuco,pernambuco,5750
2905602,Camacan,Bahia,bahia,31988
2905701,Camaçari,Bahia,bahia,299132
3110400,Camacho,Minas Gerais,minasgerais,2901
2503902,Camalaú,Paraíba,paraiba,6013
2905800,Camamu,Bahia,bahia,35316
3110509,Camanducaia,Minas Gerais,minasgerais,21770
5002605,Camapuã,Mato Grosso do Sul,matogrossodosul,13711
4303509,Camaquã,Rio Grande do Sul,riograndedosul,66261
2603454,Camaragibe,Pernambuco,pernambuco,157828
4303558,Camargo,Rio Grande do Sul,riograndedosul,2733
4103602,Cambará,Paraná,parana,25360
4303608,Cambará do Sul,Rio Grande do Sul,riograndedosul,6431
4103701,Cambé,Paraná,parana,106533
4103800,Cambira,Paraná,parana,7865
4203204,Camboriú,Santa Catarina,santacatarina,82989
3300902,Cambuci,Rio de Janeiro,riodejaneiro,15505
3110608,Cambuí,Minas Gerais,minasgerais,29551
3110707,Cambuquira,Minas Gerais,minasgerais,12814
1502103,Cametá,Pará,para,137890
2302602,Camocim,Ceará,ceara,63661
2603504,Camocim de São Félix,Pernambuco,pernambuco,18765
3110806,Campanário,Minas Gerais,minasgerais,3721
3110905,Campanha,Minas Gerais,minasgerais,16665
3111002,Campestre,Minas Gerais,minasgerais,21055
2701357,Campestre,Alagoas,alagoas,6936
4303673,Campestre da Serra,Rio Grande do Sul,riograndedosul,3388
5204607,Campestre de Goiás,Goiás,goiais,3630
2102556,Campestre do Maranhão,Maranhão,maranhao,14374
4103909,Campina da Lagoa,Paraná,parana,14202
4303707,Campina das Missões,Rio Grande do Sul,riograndedosul,5474
3509452,Campina do Monte Alegre,São Paulo,saopaulo,6024
4103958,Campina do Simão,Paraná,parana,3887
2504009,Campina Grande,Paraíba,paraiba,409731
4104006,Campina Grande do Sul,Paraná,parana,43288
3111101,Campina Verde,Minas Gerais,minasgerais,19745
5204656,Campinaçu,Goiás,goiais,3640
5102603,Campinápolis,Mato Grosso,matogrosso,15980
3509502,Campinas,São Paulo,saopaulo,1204073
2202109,Campinas do Piauí,Piauí,piaui,5613
4303806,Campinas do Sul,Rio Grande do Sul,riograndedosul,5454
5204706,Campinorte,Goiás,goiais,12626
2701407,Campo Alegre,Alagoas,alagoas,57063
4203303,Campo Alegre,Santa Catarina,santacatarina,11978
5204805,Campo Alegre de Goiás,Goiás,goiais,7589
2905909,Campo Alegre de Lourdes,Bahia,bahia,28798
